200	12	13	14	15	16	17	18	19	11	12	13	14	15	16	17	18	10	11	12	13	14	15	16	17	9	10	11	12	13	14	15	16	8	9	10	11	12	13	14	15	7	8	9	10	11	12	13	14	6	7	8	9	10	11	12	13	5	6	7	8	9	10	11	12	24	25	26	27	28	29	30	31	23	24	25	26	27	28	29	30	22	23	24	25	26	27	28	29	21	22	23	24	25	26	27	28	20	21	22	23	24	25	26	27	19	20	21	22	23	24	25	26	18	19	20	21	22	23	24	25	17	18	19	20	21	22	23	24	0	1	2	3	4	5	6	7	1	2	3	4	5	6	7	8	2	3	4	5	6	7	8	9	3	4	5	6	7	8	9	10	4	5	6	7	8	9	10	11	5	6	7	8	9	10	11	12	6	7	8	9	10	11	12	13	7	8	9	10	11	12	13	14	12	13	14	15	16	17	18	19	13	14	15	16	17	18	19	20	14	15	16	17	18	19	20	21	15	16	17	18	19	20	21	22	16	17	18	19	20	21	22	23	17	18	19	20	21	22	23	24	18	19	20	21	22	23	24	25	19	20	21	22	23	24	25	26
201	13	12	13	14	15	16	17	18	12	11	12	13	14	15	16	17	11	10	11	12	13	14	15	16	10	9	10	11	12	13	14	15	9	8	9	10	11	12	13	14	8	7	8	9	10	11	12	13	7	6	7	8	9	10	11	12	6	5	6	7	8	9	10	11	23	24	25	26	27	28	29	30	22	23	24	25	26	27	28	29	21	22	23	24	25	26	27	28	20	21	22	23	24	25	26	27	19	20	21	22	23	24	25	26	18	19	20	21	22	23	24	25	17	18	19	20	21	22	23	24	16	17	18	19	20	21	22	23	1	0	1	2	3	4	5	6	2	1	2	3	4	5	6	7	3	2	3	4	5	6	7	8	4	3	4	5	6	7	8	9	5	4	5	6	7	8	9	10	6	5	6	7	8	9	10	11	7	6	7	8	9	10	11	12	8	7	8	9	10	11	12	13	11	12	13	14	15	16	17	18	12	13	14	15	16	17	18	19	13	14	15	16	17	18	19	20	14	15	16	17	18	19	20	21	15	16	17	18	19	20	21	22	16	17	18	19	20	21	22	23	17	18	19	20	21	22	23	24	18	19	20	21	22	23	24	25
202	14	13	12	13	14	15	16	17	13	12	11	12	13	14	15	16	12	11	10	11	12	13	14	15	11	10	9	10	11	12	13	14	10	9	8	9	10	11	12	13	9	8	7	8	9	10	11	12	8	7	6	7	8	9	10	11	7	6	5	6	7	8	9	10	22	23	24	25	26	27	28	29	21	22	23	24	25	26	27	28	20	21	22	23	24	25	26	27	19	20	21	22	23	24	25	26	18	19	20	21	22	23	24	25	17	18	19	20	21	22	23	24	16	17	18	19	20	21	22	23	15	16	17	18	19	20	21	22	2	1	0	1	2	3	4	5	3	2	1	2	3	4	5	6	4	3	2	3	4	5	6	7	5	4	3	4	5	6	7	8	6	5	4	5	6	7	8	9	7	6	5	6	7	8	9	10	8	7	6	7	8	9	10	11	9	8	7	8	9	10	11	12	10	11	12	13	14	15	16	17	11	12	13	14	15	16	17	18	12	13	14	15	16	17	18	19	13	14	15	16	17	18	19	20	14	15	16	17	18	19	20	21	15	16	17	18	19	20	21	22	16	17	18	19	20	21	22	23	17	18	19	20	21	22	23	24
203	15	14	13	12	13	14	15	16	14	13	12	11	12	13	14	15	13	12	11	10	11	12	13	14	12	11	10	9	10	11	12	13	11	10	9	8	9	10	11	12	10	9	8	7	8	9	10	11	9	8	7	6	7	8	9	10	8	7	6	5	6	7	8	9	21	22	23	24	25	26	27	28	20	21	22	23	24	25	26	27	19	20	21	22	23	24	25	26	18	19	20	21	22	23	24	25	17	18	19	20	21	22	23	24	16	17	18	19	20	21	22	23	15	16	17	18	19	20	21	22	14	15	16	17	18	19	20	21	3	2	1	0	1	2	3	4	4	3	2	1	2	3	4	5	5	4	3	2	3	4	5	6	6	5	4	3	4	5	6	7	7	6	5	4	5	6	7	8	8	7	6	5	6	7	8	9	9	8	7	6	7	8	9	10	10	9	8	7	8	9	10	11	9	10	11	12	13	14	15	16	10	11	12	13	14	15	16	17	11	12	13	14	15	16	17	18	12	13	14	15	16	17	18	19	13	14	15	16	17	18	19	20	14	15	16	17	18	19	20	21	15	16	17	18	19	20	21	22	16	17	18	19	20	21	22	23
204	16	15	14	13	12	13	14	15	15	14	13	12	11	12	13	14	14	13	12	11	10	11	12	13	13	12	11	10	9	10	11	12	12	11	10	9	8	9	10	11	11	10	9	8	7	8	9	10	10	9	8	7	6	7	8	9	9	8	7	6	5	6	7	8	20	21	22	23	24	25	26	27	19	20	21	22	23	24	25	26	18	19	20	21	22	23	24	25	17	18	19	20	21	22	23	24	16	17	18	19	20	21	22	23	15	16	17	18	19	20	21	22	14	15	16	17	18	19	20	21	13	14	15	16	17	18	19	20	4	3	2	1	0	1	2	3	5	4	3	2	1	2	3	4	6	5	4	3	2	3	4	5	7	6	5	4	3	4	5	6	8	7	6	5	4	5	6	7	9	8	7	6	5	6	7	8	10	9	8	7	6	7	8	9	11	10	9	8	7	8	9	10	8	9	10	11	12	13	14	15	9	10	11	12	13	14	15	16	10	11	12	13	14	15	16	17	11	12	13	14	15	16	17	18	12	13	14	15	16	17	18	19	13	14	15	16	17	18	19	20	14	15	16	17	18	19	20	21	15	16	17	18	19	20	21	22
205	17	16	15	14	13	12	13	14	16	15	14	13	12	11	12	13	15	14	13	12	11	10	11	12	14	13	12	11	10	9	10	11	13	12	11	10	9	8	9	10	12	11	10	9	8	7	8	9	11	10	9	8	7	6	7	8	10	9	8	7	6	5	6	7	19	20	21	22	23	24	25	26	18	19	20	21	22	23	24	25	17	18	19	20	21	22	23	24	16	17	18	19	20	21	22	23	15	16	17	18	19	20	21	22	14	15	16	17	18	19	20	21	13	14	15	16	17	18	19	20	12	13	14	15	16	17	18	19	5	4	3	2	1	0	1	2	6	5	4	3	2	1	2	3	7	6	5	4	3	2	3	4	8	7	6	5	4	3	4	5	9	8	7	6	5	4	5	6	10	9	8	7	6	5	6	7	11	10	9	8	7	6	7	8	12	11	10	9	8	7	8	9	7	8	9	10	11	12	13	14	8	9	10	11	12	13	14	15	9	10	11	12	13	14	15	16	10	11	12	13	14	15	16	17	11	12	13	14	15	16	17	18	12	13	14	15	16	17	18	19	13	14	15	16	17	18	19	20	14	15	16	17	18	19	20	21
206	18	17	16	15	14	13	12	13	17	16	15	14	13	12	11	12	16	15	14	13	12	11	10	11	15	14	13	12	11	10	9	10	14	13	12	11	10	9	8	9	13	12	11	10	9	8	7	8	12	11	10	9	8	7	6	7	11	10	9	8	7	6	5	6	18	19	20	21	22	23	24	25	17	18	19	20	21	22	23	24	16	17	18	19	20	21	22	23	15	16	17	18	19	20	21	22	14	15	16	17	18	19	20	21	13	14	15	16	17	18	19	20	12	13	14	15	16	17	18	19	11	12	13	14	15	16	17	18	6	5	4	3	2	1	0	1	7	6	5	4	3	2	1	2	8	7	6	5	4	3	2	3	9	8	7	6	5	4	3	4	10	9	8	7	6	5	4	5	11	10	9	8	7	6	5	6	12	11	10	9	8	7	6	7	13	12	11	10	9	8	7	8	6	7	8	9	10	11	12	13	7	8	9	10	11	12	13	14	8	9	10	11	12	13	14	15	9	10	11	12	13	14	15	16	10	11	12	13	14	15	16	17	11	12	13	14	15	16	17	18	12	13	14	15	16	17	18	19	13	14	15	16	17	18	19	20
207	19	18	17	16	15	14	13	12	18	17	16	15	14	13	12	11	17	16	15	14	13	12	11	10	16	15	14	13	12	11	10	9	15	14	13	12	11	10	9	8	14	13	12	11	10	9	8	7	13	12	11	10	9	8	7	6	12	11	10	9	8	7	6	5	17	18	19	20	21	22	23	24	16	17	18	19	20	21	22	23	15	16	17	18	19	20	21	22	14	15	16	17	18	19	20	21	13	14	15	16	17	18	19	20	12	13	14	15	16	17	18	19	11	12	13	14	15	16	17	18	10	11	12	13	14	15	16	17	7	6	5	4	3	2	1	0	8	7	6	5	4	3	2	1	9	8	7	6	5	4	3	2	10	9	8	7	6	5	4	3	11	10	9	8	7	6	5	4	12	11	10	9	8	7	6	5	13	12	11	10	9	8	7	6	14	13	12	11	10	9	8	7	5	6	7	8	9	10	11	12	6	7	8	9	10	11	12	13	7	8	9	10	11	12	13	14	8	9	10	11	12	13	14	15	9	10	11	12	13	14	15	16	10	11	12	13	14	15	16	17	11	12	13	14	15	16	17	18	12	13	14	15	16	17	18	19
210	13	14	15	16	17	18	19	20	12	13	14	15	16	17	18	19	11	12	13	14	15	16	17	18	10	11	12	13	14	15	16	17	9	10	11	12	13	14	15	16	8	9	10	11	12	13	14	15	7	8	9	10	11	12	13	14	6	7	8	9	10	11	12	13	25	26	27	28	29	30	31	32	24	25	26	27	28	29	30	31	23	24	25	26	27	28	29	30	22	23	24	25	26	27	28	29	21	22	23	24	25	26	27	28	20	21	22	23	24	25	26	27	19	20	21	22	23	24	25	26	18	19	20	21	22	23	24	25	1	2	3	4	5	6	7	8	0	1	2	3	4	5	6	7	1	2	3	4	5	6	7	8	2	3	4	5	6	7	8	9	3	4	5	6	7	8	9	10	4	5	6	7	8	9	10	11	5	6	7	8	9	10	11	12	6	7	8	9	10	11	12	13	13	14	15	16	17	18	19	20	12	13	14	15	16	17	18	19	13	14	15	16	17	18	19	20	14	15	16	17	18	19	20	21	15	16	17	18	19	20	21	22	16	17	18	19	20	21	22	23	17	18	19	20	21	22	23	24	18	19	20	21	22	23	24	25
211	14	13	14	15	16	17	18	19	13	12	13	14	15	16	17	18	12	11	12	13	14	15	16	17	11	10	11	12	13	14	15	16	10	9	10	11	12	13	14	15	9	8	9	10	11	12	13	14	8	7	8	9	10	11	12	13	7	6	7	8	9	10	11	12	24	25	26	27	28	29	30	31	23	24	25	26	27	28	29	30	22	23	24	25	26	27	28	29	21	22	23	24	25	26	27	28	20	21	22	23	24	25	26	27	19	20	21	22	23	24	25	26	18	19	20	21	22	23	24	25	17	18	19	20	21	22	23	24	2	1	2	3	4	5	6	7	1	0	1	2	3	4	5	6	2	1	2	3	4	5	6	7	3	2	3	4	5	6	7	8	4	3	4	5	6	7	8	9	5	4	5	6	7	8	9	10	6	5	6	7	8	9	10	11	7	6	7	8	9	10	11	12	12	13	14	15	16	17	18	19	11	12	13	14	15	16	17	18	12	13	14	15	16	17	18	19	13	14	15	16	17	18	19	20	14	15	16	17	18	19	20	21	15	16	17	18	19	20	21	22	16	17	18	19	20	21	22	23	17	18	19	20	21	22	23	24
212	15	14	13	14	15	16	17	18	14	13	12	13	14	15	16	17	13	12	11	12	13	14	15	16	12	11	10	11	12	13	14	15	11	10	9	10	11	12	13	14	10	9	8	9	10	11	12	13	9	8	7	8	9	10	11	12	8	7	6	7	8	9	10	11	23	24	25	26	27	28	29	30	22	23	24	25	26	27	28	29	21	22	23	24	25	26	27	28	20	21	22	23	24	25	26	27	19	20	21	22	23	24	25	26	18	19	20	21	22	23	24	25	17	18	19	20	21	22	23	24	16	17	18	19	20	21	22	23	3	2	1	2	3	4	5	6	2	1	0	1	2	3	4	5	3	2	1	2	3	4	5	6	4	3	2	3	4	5	6	7	5	4	3	4	5	6	7	8	6	5	4	5	6	7	8	9	7	6	5	6	7	8	9	10	8	7	6	7	8	9	10	11	11	12	13	14	15	16	17	18	10	11	12	13	14	15	16	17	11	12	13	14	15	16	17	18	12	13	14	15	16	17	18	19	13	14	15	16	17	18	19	20	14	15	16	17	18	19	20	21	15	16	17	18	19	20	21	22	16	17	18	19	20	21	22	23
213	16	15	14	13	14	15	16	17	15	14	13	12	13	14	15	16	14	13	12	11	12	13	14	15	13	12	11	10	11	12	13	14	12	11	10	9	10	11	12	13	11	10	9	8	9	10	11	12	10	9	8	7	8	9	10	11	9	8	7	6	7	8	9	10	22	23	24	25	26	27	28	29	21	22	23	24	25	26	27	28	20	21	22	23	24	25	26	27	19	20	21	22	23	24	25	26	18	19	20	21	22	23	24	25	17	18	19	20	21	22	23	24	16	17	18	19	20	21	22	23	15	16	17	18	19	20	21	22	4	3	2	1	2	3	4	5	3	2	1	0	1	2	3	4	4	3	2	1	2	3	4	5	5	4	3	2	3	4	5	6	6	5	4	3	4	5	6	7	7	6	5	4	5	6	7	8	8	7	6	5	6	7	8	9	9	8	7	6	7	8	9	10	10	11	12	13	14	15	16	17	9	10	11	12	13	14	15	16	10	11	12	13	14	15	16	17	11	12	13	14	15	16	17	18	12	13	14	15	16	17	18	19	13	14	15	16	17	18	19	20	14	15	16	17	18	19	20	21	15	16	17	18	19	20	21	22
214	17	16	15	14	13	14	15	16	16	15	14	13	12	13	14	15	15	14	13	12	11	12	13	14	14	13	12	11	10	11	12	13	13	12	11	10	9	10	11	12	12	11	10	9	8	9	10	11	11	10	9	8	7	8	9	10	10	9	8	7	6	7	8	9	21	22	23	24	25	26	27	28	20	21	22	23	24	25	26	27	19	20	21	22	23	24	25	26	18	19	20	21	22	23	24	25	17	18	19	20	21	22	23	24	16	17	18	19	20	21	22	23	15	16	17	18	19	20	21	22	14	15	16	17	18	19	20	21	5	4	3	2	1	2	3	4	4	3	2	1	0	1	2	3	5	4	3	2	1	2	3	4	6	5	4	3	2	3	4	5	7	6	5	4	3	4	5	6	8	7	6	5	4	5	6	7	9	8	7	6	5	6	7	8	10	9	8	7	6	7	8	9	9	10	11	12	13	14	15	16	8	9	10	11	12	13	14	15	9	10	11	12	13	14	15	16	10	11	12	13	14	15	16	17	11	12	13	14	15	16	17	18	12	13	14	15	16	17	18	19	13	14	15	16	17	18	19	20	14	15	16	17	18	19	20	21
215	18	17	16	15	14	13	14	15	17	16	15	14	13	12	13	14	16	15	14	13	12	11	12	13	15	14	13	12	11	10	11	12	14	13	12	11	10	9	10	11	13	12	11	10	9	8	9	10	12	11	10	9	8	7	8	9	11	10	9	8	7	6	7	8	20	21	22	23	24	25	26	27	19	20	21	22	23	24	25	26	18	19	20	21	22	23	24	25	17	18	19	20	21	22	23	24	16	17	18	19	20	21	22	23	15	16	17	18	19	20	21	22	14	15	16	17	18	19	20	21	13	14	15	16	17	18	19	20	6	5	4	3	2	1	2	3	5	4	3	2	1	0	1	2	6	5	4	3	2	1	2	3	7	6	5	4	3	2	3	4	8	7	6	5	4	3	4	5	9	8	7	6	5	4	5	6	10	9	8	7	6	5	6	7	11	10	9	8	7	6	7	8	8	9	10	11	12	13	14	15	7	8	9	10	11	12	13	14	8	9	10	11	12	13	14	15	9	10	11	12	13	14	15	16	10	11	12	13	14	15	16	17	11	12	13	14	15	16	17	18	12	13	14	15	16	17	18	19	13	14	15	16	17	18	19	20
216	19	18	17	16	15	14	13	14	18	17	16	15	14	13	12	13	17	16	15	14	13	12	11	12	16	15	14	13	12	11	10	11	15	14	13	12	11	10	9	10	14	13	12	11	10	9	8	9	13	12	11	10	9	8	7	8	12	11	10	9	8	7	6	7	19	20	21	22	23	24	25	26	18	19	20	21	22	23	24	25	17	18	19	20	21	22	23	24	16	17	18	19	20	21	22	23	15	16	17	18	19	20	21	22	14	15	16	17	18	19	20	21	13	14	15	16	17	18	19	20	12	13	14	15	16	17	18	19	7	6	5	4	3	2	1	2	6	5	4	3	2	1	0	1	7	6	5	4	3	2	1	2	8	7	6	5	4	3	2	3	9	8	7	6	5	4	3	4	10	9	8	7	6	5	4	5	11	10	9	8	7	6	5	6	12	11	10	9	8	7	6	7	7	8	9	10	11	12	13	14	6	7	8	9	10	11	12	13	7	8	9	10	11	12	13	14	8	9	10	11	12	13	14	15	9	10	11	12	13	14	15	16	10	11	12	13	14	15	16	17	11	12	13	14	15	16	17	18	12	13	14	15	16	17	18	19
217	20	19	18	17	16	15	14	13	19	18	17	16	15	14	13	12	18	17	16	15	14	13	12	11	17	16	15	14	13	12	11	10	16	15	14	13	12	11	10	9	15	14	13	12	11	10	9	8	14	13	12	11	10	9	8	7	13	12	11	10	9	8	7	6	18	19	20	21	22	23	24	25	17	18	19	20	21	22	23	24	16	17	18	19	20	21	22	23	15	16	17	18	19	20	21	22	14	15	16	17	18	19	20	21	13	14	15	16	17	18	19	20	12	13	14	15	16	17	18	19	11	12	13	14	15	16	17	18	8	7	6	5	4	3	2	1	7	6	5	4	3	2	1	0	8	7	6	5	4	3	2	1	9	8	7	6	5	4	3	2	10	9	8	7	6	5	4	3	11	10	9	8	7	6	5	4	12	11	10	9	8	7	6	5	13	12	11	10	9	8	7	6	6	7	8	9	10	11	12	13	5	6	7	8	9	10	11	12	6	7	8	9	10	11	12	13	7	8	9	10	11	12	13	14	8	9	10	11	12	13	14	15	9	10	11	12	13	14	15	16	10	11	12	13	14	15	16	17	11	12	13	14	15	16	17	18
220	14	15	16	17	18	19	20	21	13	14	15	16	17	18	19	20	12	13	14	15	16	17	18	19	11	12	13	14	15	16	17	18	10	11	12	13	14	15	16	17	9	10	11	12	13	14	15	16	8	9	10	11	12	13	14	15	7	8	9	10	11	12	13	14	26	27	28	29	30	31	32	33	25	26	27	28	29	30	31	32	24	25	26	27	28	29	30	31	23	24	25	26	27	28	29	30	22	23	24	25	26	27	28	29	21	22	23	24	25	26	27	28	20	21	22	23	24	25	26	27	19	20	21	22	23	24	25	26	2	3	4	5	6	7	8	9	1	2	3	4	5	6	7	8	0	1	2	3	4	5	6	7	1	2	3	4	5	6	7	8	2	3	4	5	6	7	8	9	3	4	5	6	7	8	9	10	4	5	6	7	8	9	10	11	5	6	7	8	9	10	11	12	14	15	16	17	18	19	20	21	13	14	15	16	17	18	19	20	12	13	14	15	16	17	18	19	13	14	15	16	17	18	19	20	14	15	16	17	18	19	20	21	15	16	17	18	19	20	21	22	16	17	18	19	20	21	22	23	17	18	19	20	21	22	23	24
221	15	14	15	16	17	18	19	20	14	13	14	15	16	17	18	19	13	12	13	14	15	16	17	18	12	11	12	13	14	15	16	17	11	10	11	12	13	14	15	16	10	9	10	11	12	13	14	15	9	8	9	10	11	12	13	14	8	7	8	9	10	11	12	13	25	26	27	28	29	30	31	32	24	25	26	27	28	29	30	31	23	24	25	26	27	28	29	30	22	23	24	25	26	27	28	29	21	22	23	24	25	26	27	28	20	21	22	23	24	25	26	27	19	20	21	22	23	24	25	26	18	19	20	21	22	23	24	25	3	2	3	4	5	6	7	8	2	1	2	3	4	5	6	7	1	0	1	2	3	4	5	6	2	1	2	3	4	5	6	7	3	2	3	4	5	6	7	8	4	3	4	5	6	7	8	9	5	4	5	6	7	8	9	10	6	5	6	7	8	9	10	11	13	14	15	16	17	18	19	20	12	13	14	15	16	17	18	19	11	12	13	14	15	16	17	18	12	13	14	15	16	17	18	19	13	14	15	16	17	18	19	20	14	15	16	17	18	19	20	21	15	16	17	18	19	20	21	22	16	17	18	19	20	21	22	23
222	16	15	14	15	16	17	18	19	15	14	13	14	15	16	17	18	14	13	12	13	14	15	16	17	13	12	11	12	13	14	15	16	12	11	10	11	12	13	14	15	11	10	9	10	11	12	13	14	10	9	8	9	10	11	12	13	9	8	7	8	9	10	11	12	24	25	26	27	28	29	30	31	23	24	25	26	27	28	29	30	22	23	24	25	26	27	28	29	21	22	23	24	25	26	27	28	20	21	22	23	24	25	26	27	19	20	21	22	23	24	25	26	18	19	20	21	22	23	24	25	17	18	19	20	21	22	23	24	4	3	2	3	4	5	6	7	3	2	1	2	3	4	5	6	2	1	0	1	2	3	4	5	3	2	1	2	3	4	5	6	4	3	2	3	4	5	6	7	5	4	3	4	5	6	7	8	6	5	4	5	6	7	8	9	7	6	5	6	7	8	9	10	12	13	14	15	16	17	18	19	11	12	13	14	15	16	17	18	10	11	12	13	14	15	16	17	11	12	13	14	15	16	17	18	12	13	14	15	16	17	18	19	13	14	15	16	17	18	19	20	14	15	16	17	18	19	20	21	15	16	17	18	19	20	21	22
223	17	16	15	14	15	16	17	18	16	15	14	13	14	15	16	17	15	14	13	12	13	14	15	16	14	13	12	11	12	13	14	15	13	12	11	10	11	12	13	14	12	11	10	9	10	11	12	13	11	10	9	8	9	10	11	12	10	9	8	7	8	9	10	11	23	24	25	26	27	28	29	30	22	23	24	25	26	27	28	29	21	22	23	24	25	26	27	28	20	21	22	23	24	25	26	27	19	20	21	22	23	24	25	26	18	19	20	21	22	23	24	25	17	18	19	20	21	22	23	24	16	17	18	19	20	21	22	23	5	4	3	2	3	4	5	6	4	3	2	1	2	3	4	5	3	2	1	0	1	2	3	4	4	3	2	1	2	3	4	5	5	4	3	2	3	4	5	6	6	5	4	3	4	5	6	7	7	6	5	4	5	6	7	8	8	7	6	5	6	7	8	9	11	12	13	14	15	16	17	18	10	11	12	13	14	15	16	17	9	10	11	12	13	14	15	16	10	11	12	13	14	15	16	17	11	12	13	14	15	16	17	18	12	13	14	15	16	17	18	19	13	14	15	16	17	18	19	20	14	15	16	17	18	19	20	21
224	18	17	16	15	14	15	16	17	17	16	15	14	13	14	15	16	16	15	14	13	12	13	14	15	15	14	13	12	11	12	13	14	14	13	12	11	10	11	12	13	13	12	11	10	9	10	11	12	12	11	10	9	8	9	10	11	11	10	9	8	7	8	9	10	22	23	24	25	26	27	28	29	21	22	23	24	25	26	27	28	20	21	22	23	24	25	26	27	19	20	21	22	23	24	25	26	18	19	20	21	22	23	24	25	17	18	19	20	21	22	23	24	16	17	18	19	20	21	22	23	15	16	17	18	19	20	21	22	6	5	4	3	2	3	4	5	5	4	3	2	1	2	3	4	4	3	2	1	0	1	2	3	5	4	3	2	1	2	3	4	6	5	4	3	2	3	4	5	7	6	5	4	3	4	5	6	8	7	6	5	4	5	6	7	9	8	7	6	5	6	7	8	10	11	12	13	14	15	16	17	9	10	11	12	13	14	15	16	8	9	10	11	12	13	14	15	9	10	11	12	13	14	15	16	10	11	12	13	14	15	16	17	11	12	13	14	15	16	17	18	12	13	14	15	16	17	18	19	13	14	15	16	17	18	19	20
225	19	18	17	16	15	14	15	16	18	17	16	15	14	13	14	15	17	16	15	14	13	12	13	14	16	15	14	13	12	11	12	13	15	14	13	12	11	10	11	12	14	13	12	11	10	9	10	11	13	12	11	10	9	8	9	10	12	11	10	9	8	7	8	9	21	22	23	24	25	26	27	28	20	21	22	23	24	25	26	27	19	20	21	22	23	24	25	26	18	19	20	21	22	23	24	25	17	18	19	20	21	22	23	24	16	17	18	19	20	21	22	23	15	16	17	18	19	20	21	22	14	15	16	17	18	19	20	21	7	6	5	4	3	2	3	4	6	5	4	3	2	1	2	3	5	4	3	2	1	0	1	2	6	5	4	3	2	1	2	3	7	6	5	4	3	2	3	4	8	7	6	5	4	3	4	5	9	8	7	6	5	4	5	6	10	9	8	7	6	5	6	7	9	10	11	12	13	14	15	16	8	9	10	11	12	13	14	15	7	8	9	10	11	12	13	14	8	9	10	11	12	13	14	15	9	10	11	12	13	14	15	16	10	11	12	13	14	15	16	17	11	12	13	14	15	16	17	18	12	13	14	15	16	17	18	19
226	20	19	18	17	16	15	14	15	19	18	17	16	15	14	13	14	18	17	16	15	14	13	12	13	17	16	15	14	13	12	11	12	16	15	14	13	12	11	10	11	15	14	13	12	11	10	9	10	14	13	12	11	10	9	8	9	13	12	11	10	9	8	7	8	20	21	22	23	24	25	26	27	19	20	21	22	23	24	25	26	18	19	20	21	22	23	24	25	17	18	19	20	21	22	23	24	16	17	18	19	20	21	22	23	15	16	17	18	19	20	21	22	14	15	16	17	18	19	20	21	13	14	15	16	17	18	19	20	8	7	6	5	4	3	2	3	7	6	5	4	3	2	1	2	6	5	4	3	2	1	0	1	7	6	5	4	3	2	1	2	8	7	6	5	4	3	2	3	9	8	7	6	5	4	3	4	10	9	8	7	6	5	4	5	11	10	9	8	7	6	5	6	8	9	10	11	12	13	14	15	7	8	9	10	11	12	13	14	6	7	8	9	10	11	12	13	7	8	9	10	11	12	13	14	8	9	10	11	12	13	14	15	9	10	11	12	13	14	15	16	10	11	12	13	14	15	16	17	11	12	13	14	15	16	17	18
227	21	20	19	18	17	16	15	14	20	19	18	17	16	15	14	13	19	18	17	16	15	14	13	12	18	17	16	15	14	13	12	11	17	16	15	14	13	12	11	10	16	15	14	13	12	11	10	9	15	14	13	12	11	10	9	8	14	13	12	11	10	9	8	7	19	20	21	22	23	24	25	26	18	19	20	21	22	23	24	25	17	18	19	20	21	22	23	24	16	17	18	19	20	21	22	23	15	16	17	18	19	20	21	22	14	15	16	17	18	19	20	21	13	14	15	16	17	18	19	20	12	13	14	15	16	17	18	19	9	8	7	6	5	4	3	2	8	7	6	5	4	3	2	1	7	6	5	4	3	2	1	0	8	7	6	5	4	3	2	1	9	8	7	6	5	4	3	2	10	9	8	7	6	5	4	3	11	10	9	8	7	6	5	4	12	11	10	9	8	7	6	5	7	8	9	10	11	12	13	14	6	7	8	9	10	11	12	13	5	6	7	8	9	10	11	12	6	7	8	9	10	11	12	13	7	8	9	10	11	12	13	14	8	9	10	11	12	13	14	15	9	10	11	12	13	14	15	16	10	11	12	13	14	15	16	17
230	15	16	17	18	19	20	21	22	14	15	16	17	18	19	20	21	13	14	15	16	17	18	19	20	12	13	14	15	16	17	18	19	11	12	13	14	15	16	17	18	10	11	12	13	14	15	16	17	9	10	11	12	13	14	15	16	8	9	10	11	12	13	14	15	27	28	29	30	31	32	33	34	26	27	28	29	30	31	32	33	25	26	27	28	29	30	31	32	24	25	26	27	28	29	30	31	23	24	25	26	27	28	29	30	22	23	24	25	26	27	28	29	21	22	23	24	25	26	27	28	20	21	22	23	24	25	26	27	3	4	5	6	7	8	9	10	2	3	4	5	6	7	8	9	1	2	3	4	5	6	7	8	0	1	2	3	4	5	6	7	1	2	3	4	5	6	7	8	2	3	4	5	6	7	8	9	3	4	5	6	7	8	9	10	4	5	6	7	8	9	10	11	15	16	17	18	19	20	21	22	14	15	16	17	18	19	20	21	13	14	15	16	17	18	19	20	12	13	14	15	16	17	18	19	13	14	15	16	17	18	19	20	14	15	16	17	18	19	20	21	15	16	17	18	19	20	21	22	16	17	18	19	20	21	22	23
231	16	15	16	17	18	19	20	21	15	14	15	16	17	18	19	20	14	13	14	15	16	17	18	19	13	12	13	14	15	16	17	18	12	11	12	13	14	15	16	17	11	10	11	12	13	14	15	16	10	9	10	11	12	13	14	15	9	8	9	10	11	12	13	14	26	27	28	29	30	31	32	33	25	26	27	28	29	30	31	32	24	25	26	27	28	29	30	31	23	24	25	26	27	28	29	30	22	23	24	25	26	27	28	29	21	22	23	24	25	26	27	28	20	21	22	23	24	25	26	27	19	20	21	22	23	24	25	26	4	3	4	5	6	7	8	9	3	2	3	4	5	6	7	8	2	1	2	3	4	5	6	7	1	0	1	2	3	4	5	6	2	1	2	3	4	5	6	7	3	2	3	4	5	6	7	8	4	3	4	5	6	7	8	9	5	4	5	6	7	8	9	10	14	15	16	17	18	19	20	21	13	14	15	16	17	18	19	20	12	13	14	15	16	17	18	19	11	12	13	14	15	16	17	18	12	13	14	15	16	17	18	19	13	14	15	16	17	18	19	20	14	15	16	17	18	19	20	21	15	16	17	18	19	20	21	22
232	17	16	15	16	17	18	19	20	16	15	14	15	16	17	18	19	15	14	13	14	15	16	17	18	14	13	12	13	14	15	16	17	13	12	11	12	13	14	15	16	12	11	10	11	12	13	14	15	11	10	9	10	11	12	13	14	10	9	8	9	10	11	12	13	25	26	27	28	29	30	31	32	24	25	26	27	28	29	30	31	23	24	25	26	27	28	29	30	22	23	24	25	26	27	28	29	21	22	23	24	25	26	27	28	20	21	22	23	24	25	26	27	19	20	21	22	23	24	25	26	18	19	20	21	22	23	24	25	5	4	3	4	5	6	7	8	4	3	2	3	4	5	6	7	3	2	1	2	3	4	5	6	2	1	0	1	2	3	4	5	3	2	1	2	3	4	5	6	4	3	2	3	4	5	6	7	5	4	3	4	5	6	7	8	6	5	4	5	6	7	8	9	13	14	15	16	17	18	19	20	12	13	14	15	16	17	18	19	11	12	13	14	15	16	17	18	10	11	12	13	14	15	16	17	11	12	13	14	15	16	17	18	12	13	14	15	16	17	18	19	13	14	15	16	17	18	19	20	14	15	16	17	18	19	20	21
